Sujet;ST_M;Target;Material;Slope;Trial;Duration;Amplitude;Impact_Speed
12;P;25;alu;0;8;0,168;145,879112;1,336776135
12;P;25;alu;0;9;0,172;169,0813591;1,623069508
12;P;25;alu;0;10;0,144;148,8285871;1,80240737
12;P;25;alu;m10;1;0,184;139,6442757;1,227254462
12;P;25;alu;m10;2;0,124;124,7160399;1,583944508
12;P;25;alu;m10;3;0,108;112,3603217;1,259217903
12;P;25;alu;m10;4;0,124;115,2090691;1,196094834
12;P;25;alu;m10;5;0,176;137,4970159;1,738989981
12;P;25;alu;m10;6;0,14;113,1586484;1,178220745
12;P;25;alu;m10;7;0,096;114,3987401;1,136898629
12;P;25;alu;m10;8;0,132;119,0406274;1,141492866
12;P;25;alu;m10;9;0,124;112,043679;1,093599247
12;P;25;alu;m10;10;0,072;97,1330726;1,019532399
12;P;25;alu;p10;1;0,128;130,5395792;1,661196807
12;P;25;alu;p10;2;0,148;155,3993304;2,123358497
12;P;25;alu;p10;3;0,108;141,23041;2,274039534
12;P;25;alu;p10;4;0,088;145,4827407;2,148183971
12;P;25;alu;p10;5;0,104;163,1317654;2,532486177
12;P;25;alu;p10;6;0,132;161,2403911;2,602289043
12;P;25;alu;p10;7;0,104;156,7452053;2,439290496
12;P;25;alu;p10;8;0,08;144,0915915;2,136571392
12;P;25;alu;p10;9;0,1;135,0054388;1,560121792
12;P;25;alu;p10;10;0,112;147,3339897;1,669051714
12;P;25;balsa;0;1;0,156;152,3567076;1,622079432
12;P;25;balsa;0;2;0,16;211,1295689;2,168328401
12;P;25;balsa;0;3;0,14;171,2680087;2,367566172
12;P;25;balsa;0;4;0,124;176,0055497;2,353793598
12;P;25;balsa;0;5;0,124;162,4596824;2,285495457
12;P;25;balsa;0;6;0,16;170,5409363;2,292822326
12;P;25;balsa;0;7;0,148;165,1773069;1,919959431
12;P;25;balsa;0;8;0,188;183,5679234;1,784835834
12;P;25;balsa;0;9;0,188;180,5919984;2,174657865
12;P;25;balsa;0;10;0,112;178,6098815;2,349549106
12;P;25;balsa;m10;1;0,148;161,4496291;1,697027677
12;P;25;balsa;m10;2;0,112;118,746002;1,40281073
12;P;25;balsa;m10;3;0,14;158,8981843;1,702095752
12;P;25;balsa;m10;4;0,144;161,1412687;1,882252733
12;P;25;balsa;m10;5;0,128;161,1860336;1,969566303
12;P;25;balsa;m10;6;0,116;139,8085216;1,477405649
12;P;25;balsa;m10;7;0,172;181,2173597;2,190977879
12;P;25;balsa;m10;8;0,148;157,1323942;1,482672201
12;P;25;balsa;m10;9;0,108;132,4082686;1,708147634
12;P;25;balsa;m10;10;0,144;164,4335224;1,90441669
12;P;25;balsa;p10;1;0,14;178,1514629;1,858045818
12;P;25;balsa;p10;2;0,136;167,1319324;2,276628566
12;P;25;balsa;p10;3;0,136;163,248166;2,086962824
12;P;25;balsa;p10;4;0,18;202,9524957;2,32332838
12;P;25;balsa;p10;5;0,14;160,4617603;1,989400309
12;P;25;balsa;p10;6;0,16;181,8963906;2,380836108
12;P;25;balsa;p10;7;0,192;214,7572154;2,160289289
12;P;25;balsa;p10;8;0,16;209,334906;2,085816507
12;P;25;balsa;p10;9;0,172;192,6956031;2,469004962
12;P;25;balsa;p10;10;0,16;214,8925482;3,010245334
12;P;50;alu;0;1;0,208;254,2796505;2,993878636
12;P;50;alu;0;2;0,188;240,0203793;2,777719793
12;P;50;alu;0;3;0,16;234,8986526;2,995769481
12;P;50;alu;0;4;0,144;207,3751581;2,731962234
12;P;50;alu;0;5;0,156;204,314982;2,485640186
12;P;50;alu;0;6;0,196;234,2836695;2,527060784
12;P;50;alu;0;7;0,192;240,4119347;2,96533111
12;P;50;alu;0;8;0,156;238,1812772;2,9889773
12;P;50;alu;0;9;0,16;212,8407894;2,892041886
12;P;50;alu;0;10;0,128;191,5261286;2,748163515
12;P;50;alu;m10;1;0,196;206,7831574;2,390731946
12;P;50;alu;m10;2;0,136;198,4788231;2,50523926
12;P;50;alu;m10;3;0,14;203,3331735;2,427030151
12;P;50;alu;m10;4;0,172;202,3246319;2,061911118
12;P;50;alu;m10;5;0,18;192,4170562;1,911302172
12;P;50;alu;m10;6;0,164;191,082785;1,857954699
12;P;50;alu;m10;7;0,188;206,9817211;2,02750702
12;P;50;alu;m10;8;0,212;193,7869987;1,758309178
12;P;50;alu;m10;9;0,156;204,9201668;1,899430476
12;P;50;alu;m10;10;0,144;179,370225;1,980591284
12;P;50;alu;p10;1;0,188;202,5906477;2,736638981
12;P;50;alu;p10;2;0,136;210,8651301;3,250828342
12;P;50;alu;p10;3;0,152;218,1607303;2,922692668
12;P;50;alu;p10;4;0,172;246,8307331;3,340714552
12;P;50;alu;p10;5;0,2;261,4775015;3,044421924
12;P;50;alu;p10;6;0,168;242,1949023;2,814734917
12;P;50;alu;p10;7;0,188;283,1614842;3,156951297
12;P;50;alu;p10;8;0,16;231,5825402;3,247663477
12;P;50;alu;p10;9;0,152;232,9244936;3,350052405
12;P;50;alu;p10;10;0,14;248,4321675;3,272913244
12;P;50;balsa;0;1;0,236;258,661692;3,196182278
12;P;50;balsa;0;2;0,188;282,6160604;2,828698633
12;P;50;balsa;0;3;0,184;269,3077017;3,158800638
12;P;50;balsa;0;4;0,192;244,5828075;2,95496628
12;P;50;balsa;0;5;0,184;241,6373611;3,300791472
12;P;50;balsa;0;6;0,192;226,7235016;2,911868371
12;P;50;balsa;0;7;0,164;232,4061103;3,548164516
12;P;50;balsa;0;8;0,176;255,9278368;3,444788154
12;P;50;balsa;0;9;0,192;257,0922301;3,392256003
12;P;50;balsa;0;10;0,176;259,8961603;3,503724251
12;P;50;balsa;m10;1;0,164;232,3676877;3,080748451
12;P;50;balsa;m10;2;0,148;217,2323756;2,655132485
12;P;50;balsa;m10;3;0,196;252,8652102;3,046924361
12;P;50;balsa;m10;4;0,132;205,3035552;2,682210765
12;P;50;balsa;m10;5;0,16;236,9617907;2,65920114
12;P;50;balsa;m10;6;0,168;230,6638526;2,817492929
12;P;50;balsa;m10;7;0,168;252,2897216;2,792758337
12;P;50;balsa;m10;8;0,176;246,599885;2,613742587
12;P;50;balsa;m10;9;0,18;227,6061118;2,346357148
12;P;50;balsa;m10;10;0,216;247,5127447;2,382337316
12;P;50;balsa;p10;1;0,22;227,5456359;2,675833482
12;P;50;balsa;p10;2;0,152;269,3198829;3,471442173
12;P;50;balsa;p10;3;0,156;239,6593743;3,347845857
12;P;50;balsa;p10;4;0,156;260,5940564;3,510964237
12;P;50;balsa;p10;5;0,192;260,2606663;3,394906667
12;P;50;balsa;p10;6;0,2;264,1577083;3,452017795
12;P;50;balsa;p10;7;0,188;272,5285647;3,417868445
12;P;50;balsa;p10;8;0,176;287,0257861;3,753365404
12;P;50;balsa;p10;9;0,168;262,6121413;3,588113386
12;P;50;balsa;p10;10;0,2;303,8436806;3,770113487
18;P;25;alu;0;1;0,132;159,0048191;1,467260228
18;P;25;alu;0;2;0,124;122,1426198;1,460472553
18;P;25;alu;0;3;0,176;125,2125502;1,176613809
18;P;25;alu;0;4;0,264;209,9506806;1,367593288
18;P;25;alu;0;5;0,208;206,7363498;1,543369542
18;P;25;alu;0;6;0,204;179,8491479;1,585073294
18;P;25;alu;0;7;0,212;199,3574355;1,310568015
18;P;25;alu;0;8;0,184;167,6157901;1,4668306
18;P;25;alu;0;9;0,232;158,6265042;1,488288635
18;P;25;alu;0;10;0,224;157,8368361;1,25524524
18;P;25;alu;m10;1;0,212;148,4555855;1,463751055
18;P;25;alu;m10;2;0,188;120,9207712;1,036897213
18;P;25;alu;m10;3;0,124;128,0585396;1,415859796
18;P;25;alu;m10;4;0,112;125,9887128;1,421321859
18;P;25;alu;m10;5;0,144;131,24315;1,80662071
18;P;25;alu;m10;6;0,136;131,3554855;1,675062164
18;P;25;alu;m10;7;0,12;133,4289853;2,035721402
18;P;25;alu;m10;8;0,084;111,9124495;1,594238591
18;P;25;alu;m10;9;0,152;110,945282;1,411783248
18;P;25;alu;m10;10;0,112;124,7949295;1,301507324
18;P;25;alu;p10;1;0,172;188,5403427;2,382060238
18;P;25;alu;p10;2;0,136;142,559031;1,985526045
18;P;25;alu;p10;3;0,124;134,5023909;1,910752774
18;P;25;alu;p10;4;0,16;189,4204532;2,612716429
18;P;25;alu;p10;5;0,144;154,0443312;1,82420975
18;P;25;alu;p10;6;0,064;112,7033312;1,889285182
18;P;25;alu;p10;7;0,14;130,3846607;1,707243192
18;P;25;alu;p10;8;0,076;123,2959581;2,120974923
18;P;25;alu;p10;9;0,08;114,5836729;1,685249499
18;P;25;alu;p10;10;0,076;121,6797147;2,178324474
18;P;25;balsa;0;1;0,1;123,6568331;1,329089562
18;P;25;balsa;0;2;0,396;236,8665197;1,921745635
18;P;25;balsa;0;3;0,296;316,6184354;2,296608938
18;P;25;balsa;0;4;0,304;335,3802784;2,360483989
18;P;25;balsa;0;5;0,364;354,5935172;2,71155273
18;P;25;balsa;0;6;0,328;383,6229853;3,26129785
18;P;25;balsa;0;7;0,32;415,2353775;2,952610931
18;P;25;balsa;0;8;0,292;306,4372507;2,453503993
18;P;25;balsa;0;9;0,312;377,9672095;3,08951784
18;P;25;balsa;0;10;0,248;332,3953524;2,545984986
18;P;25;balsa;m10;1;0,152;145,8808095;1,646342347
18;P;25;balsa;m10;2;0,116;104,8375091;1,094472162
18;P;25;balsa;m10;3;0,192;166,2424098;1,270841626
18;P;25;balsa;m10;4;0,18;141,1813072;1,582262629
18;P;25;balsa;m10;5;0,236;225,3355693;1,686805506
18;P;25;balsa;m10;6;0,152;155,8852361;2,107616341
18;P;25;balsa;m10;7;0,176;126,902826;2,217866329
18;P;25;balsa;m10;8;0,236;147,7362391;1,536508043
18;P;25;balsa;m10;9;0,284;155,8154557;1,478219403
18;P;25;balsa;m10;10;0,164;148,8626419;1,436209967
18;P;25;balsa;p10;1;0,156;196,4936623;2,041252036
18;P;25;balsa;p10;2;0,184;194,9105419;1,945372237
18;P;25;balsa;p10;3;0,168;166,8059518;1,661534819
18;P;25;balsa;p10;4;0,168;168,6557947;1,713296399
18;P;25;balsa;p10;5;0,136;158,898327;1,613823387
18;P;25;balsa;p10;6;0,18;212,5414464;1,952464773
18;P;25;balsa;p10;7;0,128;156,2280255;1,811268098
18;P;25;balsa;p10;8;0,136;148,2477037;1,771687631
18;P;25;balsa;p10;9;0,12;141,8212549;1,763997623
18;P;25;balsa;p10;10;0,136;161,3695529;1,956428809
18;P;50;alu;0;1;0,168;174,1646591;1,899739436
18;P;50;alu;0;2;0,148;187,6694076;1,820914218
18;P;50;alu;0;3;0,124;177,3635825;1,925310777
18;P;50;alu;0;4;0,092;138,8307392;1,691276763
18;P;50;alu;0;5;0,148;158,5940178;1,748994158
18;P;50;alu;0;6;0,124;132,4585546;1,656427928
18;P;50;alu;0;7;0,176;147,5399026;1,876080062
18;P;50;alu;0;8;0,132;159,8429395;2,063731244
18;P;50;alu;0;9;0,132;167,0629437;1,98560454
18;P;50;alu;0;10;0,124;175,319592;2,402489716
18;P;50;alu;m10;1;0,228;171,3635853;1,243890199
18;P;50;alu;m10;2;0,12;136,0339163;1,414810381
18;P;50;alu;m10;3;0,156;149,4746565;1,565104954
18;P;50;alu;m10;4;0,128;130,6495607;1,520306557
18;P;50;alu;m10;5;0,12;132,3527064;1,409287608
18;P;50;alu;m10;6;0,108;144,215093;1,891214686
18;P;50;alu;m10;7;0,12;148,0131898;1,992369918
18;P;50;alu;m10;8;0,108;149,7337999;2,113287205
18;P;50;alu;m10;9;0,1;147,1593992;1,997526942
18;P;50;alu;m10;10;0,088;140,322931;1,809722762
18;P;50;alu;p10;1;0,216;203,5665133;2,278968059
18;P;50;alu;p10;2;0,208;226,2759173;2,038660955
18;P;50;alu;p10;3;0,16;184,8746482;1,826197019
18;P;50;alu;p10;4;0,124;166,3329841;2,369453804
18;P;50;alu;p10;5;0,12;158,9962073;2,170738235
18;P;50;alu;p10;6;0,12;152,0115005;2,322090432
18;P;50;alu;p10;7;0,12;170,0092967;2,262890118
18;P;50;alu;p10;8;0,216;221,131311;2,263840805
18;P;50;alu;p10;9;0,2;219,3680653;2,487946656
18;P;50;alu;p10;10;0,144;195,6239967;2,53529717
18;P;50;balsa;0;1;0,288;225,6789625;1,725531151
18;P;50;balsa;0;2;0,244;289,3118284;2,408433127
18;P;50;balsa;0;3;0,264;260,602222;2,089229122
18;P;50;balsa;0;4;0,128;181,9757169;2,188221167
18;P;50;balsa;0;5;0,164;185,4836952;2,331924627
18;P;50;balsa;0;6;0,196;244,650728;2,683004999
18;P;50;balsa;0;7;0,16;203,6234539;2,489678911
18;P;50;balsa;0;8;0,164;212,6906374;2,406037312
18;P;50;balsa;0;9;0,236;243,2127251;2,425039456
18;P;50;balsa;0;10;0,224;247,9289188;2,617434592
18;P;50;balsa;m10;1;0,228;216,3859201;2,13375688
18;P;50;balsa;m10;2;0,192;172,1212857;1,989071442
18;P;50;balsa;m10;3;0,168;163,6201282;2,348975644
18;P;50;balsa;m10;4;0,172;174,0235509;1,878621044
18;P;50;balsa;m10;5;0,148;174,9895831;2,16930127
18;P;50;balsa;m10;6;0,12;167,0071076;2,186596629
18;P;50;balsa;m10;7;0,096;149,8228195;1,892040325
18;P;50;balsa;m10;8;0,104;136,0927161;2,00282958
18;P;50;balsa;m10;9;0,132;167,6470531;2,118286885
18;P;50;balsa;m10;10;0,112;138,7016178;1,651931994
18;P;50;balsa;p10;1;0,24;280,8238409;1,93557577
18;P;50;balsa;p10;2;0,172;189,6079583;2,013725099
18;P;50;balsa;p10;3;0,228;257,6824768;2,408591749
18;P;50;balsa;p10;4;0,2;218,8919607;2,083015497
18;P;50;balsa;p10;5;0,368;288,4637696;2,244078888
18;P;50;balsa;p10;6;0,252;255,5125087;2,917016215
18;P;50;balsa;p10;7;0,224;228,4326006;2,625087508
18;P;50;balsa;p10;8;0,136;190,3001125;2,631540706
18;P;50;balsa;p10;9;0,22;223,5789923;2,553326108
18;P;50;balsa;p10;10;0,144;197,5715217;2,498683682
24;P;25;alu;0;1;0,176;213,3465374;1,876885723
24;P;25;alu;0;2;0,228;313,0751757;1,740279112
24;P;25;alu;0;3;0,2;391,0862955;2,753311037
24;P;25;alu;0;4;0,216;282,3966978;2,288308791
24;P;25;alu;0;5;0,252;310,2971301;2,047015548
24;P;25;alu;0;6;0,236;246,5187297;1,857310321
24;P;25;alu;0;7;0,136;175,6903735;2,121139328
24;P;25;alu;0;8;0,16;161,4319268;1,878877128
24;P;25;alu;0;9;0,096;150,6666272;1,621009836
24;P;25;alu;0;10;0,076;134,676469;1,939225236
24;P;25;alu;m10;1;0,132;138,2824473;1,828904902
24;P;25;alu;m10;2;0,096;147,1840767;1,765955535
24;P;25;alu;m10;3;0,184;142,0855666;1,448057673
24;P;25;alu;m10;4;0,172;152,1869782;1,696964039
24;P;25;alu;m10;5;0,124;142,1190839;1,334872006
24;P;25;alu;m10;6;0,14;161,408643;1,683793179
24;P;25;alu;m10;7;0,184;180,1399966;1,567196501
24;P;25;alu;m10;8;0,124;168,2000963;1,779895296
24;P;25;alu;m10;9;0,172;151,6148649;1,569933051
24;P;25;alu;m10;10;0,176;170,3801035;1,823461599
24;P;25;alu;p10;1;0,188;200,0567734;2,08239506
24;P;25;alu;p10;2;0,208;261,6286865;2,227209139
24;P;25;alu;p10;3;0,224;275,8598191;2,579952207
24;P;25;alu;p10;4;0,184;211,6143719;2,254350281
24;P;25;alu;p10;5;0,112;175,28861;2,376729564
24;P;25;alu;p10;6;0,204;149,9235998;1,447403498
24;P;25;alu;p10;7;0,12;190,4967168;2,285952865
24;P;25;alu;p10;8;0,276;192,9994662;1,961777997
24;P;25;alu;p10;9;0,172;176,4175934;1,828470359
24;P;25;alu;p10;10;0,196;198,0742006;1,711841769
24;P;25;balsa;0;1;0,208;231,0041247;2,302369107
24;P;25;balsa;0;2;0,284;284,4878453;2,152065262
24;P;25;balsa;0;3;0,252;267,1548664;2,330017525
24;P;25;balsa;0;4;0,168;218,307487;2,035553726
24;P;25;balsa;0;5;0,264;214,9018572;1,914932259
24;P;25;balsa;0;6;0,192;194,3262286;2,014746024
24;P;25;balsa;0;7;0,232;223,661575;2,09016628
24;P;25;balsa;0;8;0,216;223,3409684;2,298064621
24;P;25;balsa;0;9;0,164;222,0421323;2,245404387
24;P;25;balsa;0;10;0,196;256,161037;2,011557696
24;P;25;balsa;m10;1;0,168;164,1683682;1,628585101
24;P;25;balsa;m10;2;0,28;191,9874472;1,905979297
24;P;25;balsa;m10;3;0,252;182,4782809;1,406945014
24;P;25;balsa;m10;4;0,304;184,3967615;1,878654865
24;P;25;balsa;m10;5;0,236;217,3205747;2,104198719
24;P;25;balsa;m10;6;0,152;166,8865706;1,739199143
24;P;25;balsa;m10;7;0,152;154,9087497;1,512746182
24;P;25;balsa;m10;8;0,196;207,7194169;1,640224757
24;P;25;balsa;m10;9;0,204;222,8439095;1,921239802
24;P;25;balsa;m10;10;0,252;313,2945751;2,487032373
24;P;25;balsa;p10;1;0,268;249,3904456;2,270115804
24;P;25;balsa;p10;2;0,256;290,1939297;2,890009531
24;P;25;balsa;p10;3;0,224;395,8315498;3,224242578
24;P;25;balsa;p10;4;0,232;346,437546;2,944508772
24;P;25;balsa;p10;5;0,276;279,1534801;3,104376773
24;P;25;balsa;p10;6;0,248;270,2805685;2,406245595
24;P;25;balsa;p10;7;0,26;186,2496129;1,861121127
24;P;25;balsa;p10;8;0,176;180,9116113;2,13382221
24;P;25;balsa;p10;9;0,18;212,2846421;2,360900848
24;P;25;balsa;p10;10;0,176;200,6207542;2,696553385
24;P;50;alu;0;1;0,316;304,5508493;2,713915483
24;P;50;alu;0;2;0,224;373,4509362;2,815361022
24;P;50;alu;0;3;0,276;452,3571395;3,634304832
24;P;50;alu;0;4;0,228;424,5236812;3,684885507
24;P;50;alu;0;5;0,276;362,8386852;3,666683816
24;P;50;alu;0;6;0,272;364,9000108;3,048022004
24;P;50;alu;0;7;0,268;387,6719929;2,394086269
24;P;50;alu;0;8;0,228;361,7305736;2,603383184
24;P;50;alu;0;9;0,224;339,89184;2,892722142
24;P;50;alu;0;10;0,196;339,9044967;3,349000607
24;P;50;alu;m10;1;0,448;363,6853527;2,648741794
24;P;50;alu;m10;2;0,288;333,1176952;2,598497381
24;P;50;alu;m10;3;0,208;205,6693919;2,102568561
24;P;50;alu;m10;4;0,272;279,6832315;2,500638631
24;P;50;alu;m10;5;0,176;247,4124284;2,74220246
24;P;50;alu;m10;6;0,22;298,1595469;3,097433756
24;P;50;alu;m10;7;0,264;302,5012821;2,621273581
24;P;50;alu;m10;8;0,232;243,0774699;2,719066444
24;P;50;alu;m10;9;0,204;241,7229226;2,497644318
24;P;50;alu;m10;10;0,208;284,2992662;2,492986858
24;P;50;alu;p10;1;0,176;261,8887024;2,924628076
24;P;50;alu;p10;2;0,736;366,4412504;3,67387535
24;P;50;alu;p10;3;0,336;356,2050109;3,342127818
24;P;50;alu;p10;4;0,268;368,116848;3,229088098
24;P;50;alu;p10;5;0,392;370,9776774;3,596829764
24;P;50;alu;p10;6;0,3;354,9398426;3,493952551
24;P;50;alu;p10;7;0,412;364,3070887;4,071762768
24;P;50;alu;p10;8;0,34;359,1464548;1,384861833
24;P;50;alu;p10;9;0,396;339,1672129;3,92263417
24;P;50;alu;p10;10;0,168;308,6403612;4,167045725
24;P;50;balsa;0;1;0,256;348,3983851;3,524999375
24;P;50;balsa;0;2;0,252;343,9403059;3,655715781
24;P;50;balsa;0;3;0,276;393,7226031;3,624372523
24;P;50;balsa;0;4;0,312;448,9449507;4,224951086
24;P;50;balsa;0;5;0,28;358,2984334;4,025199966
24;P;50;balsa;0;6;0,276;389,9773064;4,166003208
24;P;50;balsa;0;7;0,256;389,8047211;3,93996944
24;P;50;balsa;0;8;0,248;395,9306991;4,309201329
24;P;50;balsa;0;9;0,232;379,9726847;3,241044656
24;P;50;balsa;0;10;0,196;377,8540914;3,908335014
24;P;50;balsa;m10;1;0,248;332,0789731;3,11317149
24;P;50;balsa;m10;2;0,224;339,2046424;3,826095368
24;P;50;balsa;m10;3;0,26;335,7156325;3,124641529
