Sujet;ST_M;Target;Material;Slope;Trial;Duration;Amplitude;Impact_Speed
19;M;50;balsa;0;8;0,12;214,3836498;2,966107435
19;M;50;balsa;0;9;0,112;205,7599758;2,488533595
19;M;50;balsa;0;10;0,14;194,4510445;2,270745769
19;M;50;balsa;m10;1;0,108;205,7793675;2,461862805
19;M;50;balsa;m10;2;0,14;224,0372141;2,663920013
19;M;50;balsa;m10;3;0,136;215,5182178;2,380484469
19;M;50;balsa;m10;4;0,116;219,1880587;2,729815785
19;M;50;balsa;m10;5;0,132;206,7101647;2,497738482
19;M;50;balsa;m10;6;0,148;189,6894378;2,204588638
19;M;50;balsa;m10;7;0,148;195,5542952;2,110331992
19;M;50;balsa;m10;8;0,108;181,5115747;2,544151414
19;M;50;balsa;m10;9;0,176;217,8139596;2,197468984
19;M;50;balsa;m10;10;0,136;196,4089349;2,273208192
19;M;50;balsa;p10;1;0,132;212,2342154;2,704468368
19;M;50;balsa;p10;2;0,112;249,8235833;3,265910398
19;M;50;balsa;p10;3;0,12;228,7412153;3,194428607
19;M;50;balsa;p10;4;0,132;232,9405121;2,999186791
19;M;50;balsa;p10;5;0,116;211,6644469;2,886593204
19;M;50;balsa;p10;6;0,136;194,0383664;2,841429606
19;M;50;balsa;p10;7;0,124;183,3283157;2,534591886
19;M;50;balsa;p10;8;0,116;193,4103904;3,102118368
19;M;50;balsa;p10;9;0,112;208,6824664;2,758049371
19;M;50;balsa;p10;10;0,124;216,19569;2,651986319
20;M;25;alu;0;1;0,156;256,9585965;2,207321146
20;M;25;alu;0;2;0,204;226,3003234;1,563696638
20;M;25;alu;0;3;0,188;234,0137444;1,888983979
20;M;25;alu;0;4;0,18;227,782032;1,862378553
20;M;25;alu;0;5;0,184;248,5020293;1,792597548
20;M;25;alu;0;6;0,196;256,3236109;2,000455377
20;M;25;alu;0;7;0,244;244,8950838;2,054939039
20;M;25;alu;0;8;0,196;244,0712038;2,148789908
20;M;25;alu;0;9;0,18;233,5503283;2,202255804
20;M;25;alu;0;10;0,18;251,3020048;2,654200551
20;M;25;alu;m10;1;0,14;174,9415093;1,502887535
20;M;25;alu;m10;2;0,132;179,4360479;1,691249986
20;M;25;alu;m10;3;0,168;208,0441143;2,071161085
20;M;25;alu;m10;4;0,164;172,9640606;1,560129135
20;M;25;alu;m10;5;0,176;209,8564021;2,137629789
20;M;25;alu;m10;6;0,168;180,0130281;1,668848166
20;M;25;alu;m10;7;0,172;226,1972338;2,230108967
20;M;25;alu;m10;8;0,156;199,9403996;1,946371988
20;M;25;alu;m10;9;0,164;200,4847738;2,100304553
20;M;25;alu;m10;10;0,172;192,0563209;1,783148057
20;M;25;alu;p10;1;0,132;225,0631294;2,18117665
20;M;25;alu;p10;2;0,164;263,4723005;2,730303978
20;M;25;alu;p10;3;0,168;288,0619319;3,060384586
20;M;25;alu;p10;4;0,172;301,1193014;2,956580646
20;M;25;alu;p10;5;0,196;309,1001879;2,789333721
20;M;25;alu;p10;6;0,196;282,0522577;2,317046692
20;M;25;alu;p10;7;0,16;286,6013047;2,794268347
20;M;25;alu;p10;8;0,16;316,3789022;2,573065102
20;M;25;alu;p10;9;0,192;322,1584635;3,002633698
20;M;25;alu;p10;10;0,172;308,640237;2,706733288
20;M;25;balsa;0;1;0,184;327,5218075;2,274203171
20;M;25;balsa;0;2;0,172;308,648184;2,312355087
20;M;25;balsa;0;3;0,252;268,0854407;1,439230958
20;M;25;balsa;0;4;0,204;259,7596744;1,841121295
20;M;25;balsa;0;5;0,168;262,0183271;2,110320841
20;M;25;balsa;0;6;0,172;266,4058343;2,021437209
20;M;25;balsa;0;7;0,188;282,4250032;2,417324311
20;M;25;balsa;0;8;0,204;258,403041;1,974600024
20;M;25;balsa;0;9;0,148;252,3389569;2,644693787
20;M;25;balsa;0;10;0,204;255,1763896;2,009426212
20;M;25;balsa;m10;1;0,144;178,021336;1,122170977
20;M;25;balsa;m10;2;0,164;205,3351124;1,441624441
20;M;25;balsa;m10;3;0,184;263,3703225;1,513561913
20;M;25;balsa;m10;4;0,196;248,8080639;1,593199644
20;M;25;balsa;m10;5;0,208;233,3637077;1,619223391
20;M;25;balsa;m10;6;0,228;284,971403;1,587319985
20;M;25;balsa;m10;7;0,188;263,5855962;2,394255449
20;M;25;balsa;m10;8;0,18;235,3066906;2,002248791
20;M;25;balsa;m10;9;0,212;227,6768532;1,508297761
20;M;25;balsa;m10;10;0,22;249,6855217;1,997839691
20;M;25;balsa;p10;1;0,172;246,749356;2,160746052
20;M;25;balsa;p10;2;0,172;252,3592772;2,055230527
20;M;25;balsa;p10;3;0,188;265,3637146;1,900347413
20;M;25;balsa;p10;4;0,192;255,9101164;1,86755445
20;M;25;balsa;p10;5;0,16;265,9258075;2,090979186
20;M;25;balsa;p10;6;0,184;265,6253092;2,281582099
20;M;25;balsa;p10;7;0,156;241,7224547;1,894952207
20;M;25;balsa;p10;8;0,184;260,2419846;2,198006253
20;M;25;balsa;p10;9;0,16;250,175939;2,584439002
20;M;25;balsa;p10;10;0,168;269,3695569;2,197208007
20;M;50;alu;0;1;0,156;263,8400448;2,468176871
20;M;50;alu;0;2;0,18;281,2944587;2,439665103
20;M;50;alu;0;3;0,144;282,6129416;3,154928959
20;M;50;alu;0;4;0,172;290,5470283;2,965584402
20;M;50;alu;0;5;0,196;312,9288042;2,875810956
20;M;50;alu;0;6;0,164;299,8718586;3,168152074
20;M;50;alu;0;7;0,152;262,4032391;2,75159922
20;M;50;alu;0;8;0,128;245,3703865;3,427224353
20;M;50;alu;0;9;0,128;236,2748999;3,027993404
20;M;50;alu;0;10;0,156;261,9456762;3,071404458
20;M;50;alu;m10;1;0,18;261,3465896;2,119508867
20;M;50;alu;m10;2;0,176;257,6410697;1,9266188
20;M;50;alu;m10;3;0,172;230,0472149;2,483920805
20;M;50;alu;m10;4;0,168;231,9359411;2,335168918
20;M;50;alu;m10;5;0,156;225,4764753;2,408670437
20;M;50;alu;m10;6;0,152;260,008372;2,760556156
20;M;50;alu;m10;7;0,176;259,9972301;2,524848156
20;M;50;alu;m10;8;0,156;249,3614477;2,677787408
20;M;50;alu;m10;9;0,184;258,4709954;2,12920396
20;M;50;alu;m10;10;0,204;290,8983277;2,529665894
20;M;50;alu;p10;1;0,14;277,8584731;2,196053529
20;M;50;alu;p10;2;0,14;292,0854859;2,631001323
20;M;50;alu;p10;3;0,156;321,7754884;2,952155513
20;M;50;alu;p10;4;0,18;340,9791338;2,533797975
20;M;50;alu;p10;5;0,192;336,5202363;2,753384149
20;M;50;alu;p10;6;0,284;304,5121941;2,812210601
20;M;50;alu;p10;7;0,16;288,6994056;2,455096265
20;M;50;alu;p10;8;0,152;332,8659709;3,250568726
20;M;50;alu;p10;9;0,14;312,2281799;2,840142581
20;M;50;alu;p10;10;0,176;315,7982288;2,291797485
20;M;50;balsa;0;1;0,144;299,9868937;2,732265153
20;M;50;balsa;0;2;0,136;314,8210222;3,188544241
20;M;50;balsa;0;3;0,14;293,5120421;3,303927067
20;M;50;balsa;0;4;0,14;322,0653733;2,900823602
20;M;50;balsa;0;5;0,16;341,3283223;2,822938619
20;M;50;balsa;0;6;0,144;305,209862;2,76472292
20;M;50;balsa;0;7;0,148;282,5145542;2,489433573
20;M;50;balsa;0;8;0,16;293,9484496;2,935586075
20;M;50;balsa;0;9;0,156;269,147998;2,945062153
20;M;50;balsa;0;10;0,132;272,21851;2,971757274
20;M;50;balsa;m10;1;0,136;266,5107919;2,711697998
20;M;50;balsa;m10;2;0,168;247,0751654;1,804093935
20;M;50;balsa;m10;3;0,276;279,002058;2,622652259
20;M;50;balsa;m10;4;0,184;300,7363643;2,438011211
20;M;50;balsa;m10;5;0,16;275,7052901;2,771053426
20;M;50;balsa;m10;6;0,192;294,2287923;2,490128331
20;M;50;balsa;m10;7;0,148;226,1002925;2,280833064
20;M;50;balsa;m10;8;0,136;290,0426066;3,313059632
20;M;50;balsa;m10;9;0,196;300,231918;2,013877355
20;M;50;balsa;m10;10;0,188;302,9361161;3,143496096
20;M;50;balsa;p10;1;0,156;288,8784171;2,552338624
20;M;50;balsa;p10;2;0,144;291,6439766;2,796679023
20;M;50;balsa;p10;3;0,132;291,1817174;3,360376111
20;M;50;balsa;p10;4;0,168;339,6043719;3,23505546
20;M;50;balsa;p10;5;0,156;348,7433998;3,047015704
20;M;50;balsa;p10;6;0,152;313,3538652;3,6955649
20;M;50;balsa;p10;7;0,16;304,9380045;3,351332733
20;M;50;balsa;p10;8;0,16;326,850748;3,306443504
20;M;50;balsa;p10;9;0,172;299,0075105;3,478338271
20;M;50;balsa;p10;10;0,164;340,0735038;3,169397721
27;M;25;alu;0;1;0,204;180,2371962;1,50260908
27;M;25;alu;0;2;0,296;181,0265601;1,564054618
27;M;25;alu;0;3;0,312;193,3745908;1,692310684
27;M;25;alu;0;4;0,164;173,6061554;1,95522324
27;M;25;alu;0;5;0,108;150,28781;1,917628315
27;M;25;alu;0;6;0,264;209,6895307;2,241560369
27;M;25;alu;0;7;0,148;180,1646889;1,982715891
27;M;25;alu;0;8;0,076;144,6103985;1,919977943
27;M;25;alu;0;9;0,184;176,8885313;1,865798895
27;M;25;alu;0;10;0,12;163,7929593;1,858441136
27;M;25;alu;m10;1;0,14;124,3005065;1,2694371
27;M;25;alu;m10;2;0,216;160,3284734;1,130662546
27;M;25;alu;m10;3;0,092;132,2983577;1,481963901
27;M;25;alu;m10;4;0,248;200,1501677;1,073503719
27;M;25;alu;m10;5;0,28;208,0598229;1,259174943
27;M;25;alu;m10;6;0,196;150,6440049;1,381325585
27;M;25;alu;m10;7;0,22;176,6063524;1,245223334
27;M;25;alu;m10;8;0,152;147,0975221;1,156728902
27;M;25;alu;m10;9;0,256;219,0296598;1,586099398
27;M;25;alu;m10;10;0,264;203,8974412;1,145415828
27;M;25;alu;p10;1;0,172;166,790168;1,784878761
27;M;25;alu;p10;2;0,092;134,4020881;2,059505196
27;M;25;alu;p10;3;0,08;121,6211588;1,765013403
27;M;25;alu;p10;4;0,072;119,7487799;1,671458517
27;M;25;alu;p10;5;0,092;152,5632678;2,004137107
27;M;25;alu;p10;6;0,204;155,0449797;1,923651983
27;M;25;alu;p10;7;0,104;152,6704641;1,805107019
27;M;25;alu;p10;8;0,116;170,5802449;2,033015126
27;M;25;alu;p10;9;0,096;165,5939096;1,800035973
27;M;25;alu;p10;10;0,088;151,361749;2,165132398
27;M;25;balsa;0;1;0,084;115,1042721;1,068897928
27;M;25;balsa;0;2;0,224;208,2024164;1,40014665
27;M;25;balsa;0;3;0,236;257,8188032;1,978857402
27;M;25;balsa;0;4;0,26;301,6102121;1,623188553
27;M;25;balsa;0;5;0,288;314,1932333;2,333913799
27;M;25;balsa;0;6;0,2;295,4952102;2,444427259
27;M;25;balsa;0;7;0,272;337,5844199;2,199874613
27;M;25;balsa;0;8;0,268;306,3994423;2,140391063
27;M;25;balsa;0;9;0,288;290,6190984;1,942567046
27;M;25;balsa;0;10;0,296;280,1689317;1,972110865
27;M;25;balsa;m10;1;0,272;270,1843333;1,60614899
27;M;25;balsa;m10;2;0,252;207,4193778;1,344221457
27;M;25;balsa;m10;3;0,252;257,5016071;1,682178414
27;M;25;balsa;m10;4;0,216;231,9793589;1,519642535
27;M;25;balsa;m10;5;0,176;179,6208114;1,587594849
27;M;25;balsa;m10;6;0,272;248,8035559;1,662237245
27;M;25;balsa;m10;7;0,24;247,9772001;1,646223303
27;M;25;balsa;m10;8;0,192;183,5426024;1,655982695
27;M;25;balsa;m10;9;0,188;184,2165534;1,570918777
27;M;25;balsa;m10;10;0,22;184,3106919;1,628945115
27;M;25;balsa;p10;1;0,288;365,2994965;2,171283249
27;M;25;balsa;p10;2;0,24;320,3389972;2,303461149
27;M;25;balsa;p10;3;0,24;320,70445;2,04930503
27;M;25;balsa;p10;4;0,3;370,8948179;2,778992416
27;M;25;balsa;p10;5;0,296;340,0102802;2,248196615
27;M;25;balsa;p10;6;0,26;362,0165783;2,415242659
27;M;25;balsa;p10;7;0,216;284,6375393;2,185004547
27;M;25;balsa;p10;8;0,212;259,4107664;1,979076354
27;M;25;balsa;p10;9;0,228;290,8650094;2,095358267
27;M;25;balsa;p10;10;0,208;266,9204821;2,260102382
27;M;50;alu;0;1;0,124;198,3186847;2,566166766
27;M;50;alu;0;2;0,228;184,870099;2,286336295
27;M;50;alu;0;3;0,136;189,160319;2,177362938
27;M;50;alu;0;4;0,1;165,0976344;2,063569869
27;M;50;alu;0;5;0,072;163,5875415;2,473101509
27;M;50;alu;0;6;0,072;149,8941855;2,221824924
27;M;50;alu;0;7;0,076;172,1142922;2,583312966
27;M;50;alu;0;8;0,108;189,6612812;2,892922664
27;M;50;alu;0;9;0,088;199,3144297;3,049979678
27;M;50;alu;0;10;0,08;187,1793441;2,849023309
27;M;50;alu;m10;1;0,108;172,7758004;2,213375145
27;M;50;alu;m10;2;0,108;170,7506269;2,268013546
27;M;50;alu;m10;3;0,132;176,8523851;1,631628115
27;M;50;alu;m10;4;0,16;202,1235475;1,927817086
27;M;50;alu;m10;5;0,232;191,2251759;1,530096927
27;M;50;alu;m10;6;0,232;197,427071;1,843438686
27;M;50;alu;m10;7;0,248;215,2093462;1,454155194
27;M;50;alu;m10;8;0,204;216,9975255;1,367380399
27;M;50;alu;m10;9;0,216;211,7274042;1,723446551
27;M;50;alu;m10;10;0,192;175,6010494;1,516714116
27;M;50;alu;p10;1;0,108;229,0582563;3,147079393
27;M;50;alu;p10;2;0,116;231,5299475;3,031026485
27;M;50;alu;p10;3;0,124;263,7661347;3,57480016
27;M;50;alu;p10;4;0,096;216,5814141;3,286340064
27;M;50;alu;p10;5;0,116;270,609936;3,493079521
27;M;50;alu;p10;6;0,168;290,4543008;3,706835347
27;M;50;alu;p10;7;0,112;236,2072564;3,472928609
27;M;50;alu;p10;8;0,08;194,833666;3,216313853
27;M;50;alu;p10;9;0,104;232,8083592;3,47663776
27;M;50;alu;p10;10;0,08;185,5936695;3,160166045
27;M;50;balsa;0;1;0,16;187,8251731;2,33025798
27;M;50;balsa;0;2;0,256;258,1570989;2,710348582
27;M;50;balsa;0;3;0,104;201,2825216;3,17206459
27;M;50;balsa;0;4;0,096;184,3953965;2,738896187
27;M;50;balsa;0;5;0,22;293,9814174;3,234004004
27;M;50;balsa;0;6;0,116;205,8126043;3,546332959
27;M;50;balsa;0;7;0,104;168,4408009;2,775097224
27;M;50;balsa;0;8;0,084;185,756689;2,785044142
27;M;50;balsa;0;9;0,076;166,6639824;2,707308264
27;M;50;balsa;0;10;0,104;192,1523851;2,803922052
27;M;50;balsa;m10;1;0,188;177,4618777;2,004473279
27;M;50;balsa;m10;2;0,252;249,7298813;1,767837563
27;M;50;balsa;m10;3;0,064;128,4374997;2,009604183
27;M;50;balsa;m10;4;0,08;156,9636036;2,246232095
27;M;50;balsa;m10;5;0,076;174,2742263;2,542225926
27;M;50;balsa;m10;6;0,072;168,0012847;2,580047788
27;M;50;balsa;m10;7;0,096;192,7970749;2,848620981
27;M;50;balsa;m10;8;0,116;190,4618414;2,399392543
27;M;50;balsa;m10;9;0,132;188,6694859;2,362526369
27;M;50;balsa;m10;10;0,1;191,8229559;2,688563662
27;M;50;balsa;p10;1;0,168;231,943361;3,323736461
27;M;50;balsa;p10;2;0,204;258,8599705;2,992316157
27;M;50;balsa;p10;3;0,084;190,9756209;3,331279611
27;M;50;balsa;p10;4;0,076;167,3386277;3,183971685
27;M;50;balsa;p10;5;0,068;153,8451206;3,036634846
27;M;50;balsa;p10;6;0,072;154,9940071;2,715539429
27;M;50;balsa;p10;7;0,084;180,1816964;2,95169479
27;M;50;balsa;p10;8;0,112;212,6346596;2,882412216
27;M;50;balsa;p10;9;0,076;197,3341872;3,456295671
27;M;50;balsa;p10;10;0,1;225,0030695;3,466409657
29;M;25;alu;0;1;0,304;180,9669009;1,165570935
29;M;25;alu;0;2;0,224;210,4786687;1,84578183
29;M;25;alu;0;3;0,208;225,8596307;2,160329535
29;M;25;alu;0;4;0,256;211,2588985;1,695864792
29;M;25;alu;0;5;0,22;217,1934913;1,964255674
29;M;25;alu;0;6;0,196;220,9387487;2,047778002
29;M;25;alu;0;7;0,176;200,9344853;1,745438553
29;M;25;alu;0;8;0,228;207,2860982;2,071009926
29;M;25;alu;0;9;0,212;218,5110723;2,055937802
29;M;25;alu;0;10;0,192;233,3363373;2,315630069
29;M;25;alu;m10;1;0,148;144,3001001;1,617958111
29;M;25;alu;m10;2;0,156;179,2970327;1,904487743
29;M;25;alu;m10;3;0,136;156,1877109;1,866462652
29;M;25;alu;m10;4;0,204;159,5895089;1,380797062
29;M;25;alu;m10;5;0,176;183,7638283;2,007503892
29;M;25;alu;m10;6;0,192;180,6035873;1,454799994
29;M;25;alu;m10;7;0,208;182,3174012;1,628392567
29;M;25;alu;m10;8;0,204;191,3639747;1,281276418
29;M;25;alu;m10;9;0,2;178,0225619;1,606308455
29;M;25;alu;m10;10;0,184;195,6530497;1,902199704
29;M;25;alu;p10;1;0,16;215,8070177;2,055521178
29;M;25;alu;p10;2;0,168;237,3085413;2,027024478
29;M;25;alu;p10;3;0,164;234,4507269;2,305563302
29;M;25;alu;p10;4;0,168;220,4717431;1,723769406
29;M;25;alu;p10;5;0,232;232,2470577;2,3061784
29;M;25;alu;p10;6;0,176;239,4701725;2,355914446
29;M;25;alu;p10;7;0,184;254,3016207;1,692514499
29;M;25;alu;p10;8;0,156;267,898288;2,780552493
29;M;25;alu;p10;9;0,18;251,9247905;2,465983805
29;M;25;alu;p10;10;0,168;283,264647;2,484725222
29;M;25;balsa;0;1;0,272;258,0973141;1,883371619
29;M;25;balsa;0;2;0,2;241,3791741;2,032405907
29;M;25;balsa;0;3;0,184;279,686299;2,305999325
29;M;25;balsa;0;4;0,208;264,0338673;2,413886345
29;M;25;balsa;0;5;0,212;290,2830118;2,121452406
29;M;25;balsa;0;6;0,2;290,9483312;2,900870553
29;M;25;balsa;0;7;0,14;271,027176;2,513376738
29;M;25;balsa;0;8;0,244;226,2923401;2,389683884
29;M;25;balsa;0;9;0,22;267,8757487;2,155245844
29;M;25;balsa;0;10;0,184;245,5874357;2,580476974
29;M;25;balsa;m10;1;0,164;175,9480827;2,00197287
29;M;25;balsa;m10;2;0,12;202,0834939;2,277728842
29;M;25;balsa;m10;3;0,18;253,2802833;2,401413303
29;M;25;balsa;m10;4;0,152;212,8117093;2,82013871
29;M;25;balsa;m10;5;0,148;202,1949736;2,180155486
29;M;25;balsa;m10;6;0,128;208,1444467;2,287535442
29;M;25;balsa;m10;7;0,164;265,2043782;2,747678923
29;M;25;balsa;m10;8;0,156;207,7743718;2,069926135
29;M;25;balsa;m10;9;0,172;203,6466209;2,510324085
29;M;25;balsa;m10;10;0,128;213,1780236;2,378125672
29;M;25;balsa;p10;1;0,208;258,790448;2,40189807
29;M;25;balsa;p10;2;0,156;258,666445;2,571145382
29;M;25;balsa;p10;3;0,208;263,6920861;2,152914242
29;M;25;balsa;p10;4;0,224;256,2075108;2,461107448
29;M;25;balsa;p10;5;0,172;278,863553;2,718557162
29;M;25;balsa;p10;6;0,156;254,683244;2,705996258
29;M;25;balsa;p10;7;0,204;263,7069005;2,186796939
29;M;25;balsa;p10;8;0,164;239,4015256;2,47713677
29;M;25;balsa;p10;9;0,2;261,5027848;2,530384917
29;M;25;balsa;p10;10;0,204;256,8847057;2,027925051
29;M;50;alu;0;1;0,192;247,1802878;2,939503877
29;M;50;alu;0;2;0,18;278,0942768;2,435149709
29;M;50;alu;0;3;0,16;286,6790895;2,829929408
29;M;50;alu;0;4;0,308;314,6783083;2,666414474
29;M;50;alu;0;5;0,176;307,0806996;2,812860491
29;M;50;alu;0;6;0,14;276,4389821;3,205361232
29;M;50;alu;0;7;0,14;237,4389296;3,170132332
29;M;50;alu;0;8;0,132;247,6575941;2,509503348
29;M;50;alu;0;9;0,12;250,3676939;3,188358322
29;M;50;alu;0;10;0,164;262,3735694;2,884475724
29;M;50;alu;m10;1;0,16;281,7690354;2,709843598
29;M;50;alu;m10;2;0,112;186,3142506;2,310059742
29;M;50;alu;m10;3;0,132;208,4342229;2,608892413
29;M;50;alu;m10;4;0,144;219,0521972;2,464154188
29;M;50;alu;m10;5;0,12;188,7090765;2,442124447
29;M;50;alu;m10;6;0,092;156,8289054;2,053588007
29;M;50;alu;m10;7;0,112;183,2357963;2,961541171
29;M;50;alu;m10;8;0,132;215,1955878;2,601006796
29;M;50;alu;m10;9;0,148;224,9929145;2,612863365
29;M;50;alu;m10;10;0,14;228,8525196;2,709166239
29;M;50;alu;p10;1;0,14;286,0214177;2,506970286
29;M;50;alu;p10;2;0,164;275,7556597;2,813294575
29;M;50;alu;p10;3;0,152;249,1461515;2,921384843
29;M;50;alu;p10;4;0,136;250,9920396;3,32816009
29;M;50;alu;p10;5;0,12;245,0400109;3,388940782
29;M;50;alu;p10;6;0,156;239,7842419;3,399596714
29;M;50;alu;p10;7;0,124;208,2012586;3,119212326
29;M;50;alu;p10;8;0,12;235,8744255;3,277781359
29;M;50;alu;p10;9;0,132;293,2616217;2,789138756
29;M;50;alu;p10;10;0,136;284,8267737;3,524765105
29;M;50;balsa;0;1;0,168;245,874896;3,019432845
29;M;50;balsa;0;2;0,124;237,3488985;3,345337411
29;M;50;balsa;0;3;0,112;245,8913243;3,290952891
29;M;50;balsa;0;4;0,108;213,7774806;2,71847635
29;M;50;balsa;0;5;0,12;255,7779212;3,03190038
29;M;50;balsa;0;6;0,124;248,8047823;3,294481906
29;M;50;balsa;0;7;0,124;251,0833368;3,505689412
29;M;50;balsa;0;8;0,148;258,8745591;2,923180169
29;M;50;balsa;0;9;0,212;274,157462;2,954217387
29;M;50;balsa;0;10;0,144;297,5723091;3,16542208
29;M;50;balsa;m10;1;0,108;209,0607914;3,121467664
29;M;50;balsa;m10;2;0,112;222,8572005;3,33621058
29;M;50;balsa;m10;3;0,136;226,3160946;3,18559292
29;M;50;balsa;m10;4;0,132;233,3161838;3,011013395
29;M;50;balsa;m10;5;0,112;217,0825947;2,999651148
29;M;50;balsa;m10;6;0,124;215,4795573;3,11350279
29;M;50;balsa;m10;7;0,132;241,3179388;2,969041613
29;M;50;balsa;m10;8;0,148;253,5439255;3,379410507
29;M;50;balsa;m10;9;0,104;201,3253214;3,219643033
29;M;50;balsa;m10;10;0,108;212,3703858;2,999169348
29;M;50;balsa;p10;1;0,192;283,8049993;3,676355311
29;M;50;balsa;p10;2;0,156;258,7828523;3,386184963
29;M;50;balsa;p10;3;0,136;254,8880193;3,864452305
29;M;50;balsa;p10;4;0,104;228,6824516;3,484886064
29;M;50;balsa;p10;5;0,124;233,5775763;3,689298436
29;M;50;balsa;p10;6;0,116;253,7541655;3,480790688
29;M;50;balsa;p10;7;0,108;228,8302157;3,524990957
29;M;50;balsa;p10;8;0,112;236,8406039;3,679642635
29;M;50;balsa;p10;9;0,1;206,5961641;3,435382617
29;M;50;balsa;p10;10;0,092;247,0158331;3,832081819
37;M;25;alu;0;1;0,084;108,4250377;1,123254439
37;M;25;alu;0;2;0,112;116,2737887;1,071690815
37;M;25;alu;0;3;0,088;120,1950971;1,628880315
37;M;25;alu;0;4;0,124;115,2359778;1,192547621
37;M;25;alu;0;5;0,176;128,2148891;1,172120764
37;M;25;alu;0;6;0,128;130,5141936;1,27377577
37;M;25;alu;0;7;0,152;138,8607107;1,613304953
37;M;25;alu;0;8;0,148;127,2602841;1,468677854
37;M;25;alu;0;9;0,128;126,6316051;1,233470729
37;M;25;alu;0;10;0,136;139,6369888;1,429304635
37;M;25;alu;m10;1;0,156;155,5316815;1,437796673
37;M;25;alu;m10;2;0,164;138,6803475;1,302134354
37;M;25;alu;m10;3;0,132;131,4246982;1,433089228
37;M;25;alu;m10;4;0,156;136,28662;1,109062984
37;M;25;alu;m10;5;0,156;133,4119533;1,632316181
37;M;25;alu;m10;6;0,168;135,883059;1,221986246
37;M;25;alu;m10;7;0,164;136,4954059;1,481652791
37;M;25;alu;m10;8;0,164;151,2643863;1,200888557
37;M;25;alu;m10;9;0,152;145,5023947;1,486406894
37;M;25;alu;m10;10;0,16;151,2498106;1,207682141
37;M;25;alu;p10;1;0,156;145,6572824;1,316768241
37;M;25;alu;p10;2;0,116;142,9669614;1,876175906
37;M;25;alu;p10;3;0,112;126,6629148;1,592211728
37;M;25;alu;p10;4;0,144;163,0340198;1,820785088
37;M;25;alu;p10;5;0,132;151,3680641;1,951716088
37;M;25;alu;p10;6;0,148;138,5938809;1,763252928
37;M;25;alu;p10;7;0,152;141,1552401;1,575065812
37;M;25;alu;p10;8;0,132;142,1981596;1,753515059
37;M;25;alu;p10;9;0,108;147,8810918;1,888292007
37;M;25;alu;p10;10;0,12;145,1481602;1,664844023
37;M;25;balsa;0;1;0,096;132,034869;1,440140064
37;M;25;balsa;0;2;0,088;134,6647203;1,457665287
37;M;25;balsa;0;3;0,112;144,2461167;1,327591345
37;M;25;balsa;0;4;0,144;161,2548763;1,634688192
37;M;25;balsa;0;5;0,132;151,9606813;1,8545018
37;M;25;balsa;0;6;0,14;149,6776433;1,663995305
37;M;25;balsa;0;7;0,112;147,2367372;1,805044932
37;M;25;balsa;0;8;0,1;150,4906363;2,086887095
37;M;25;balsa;0;9;0,156;158,0091395;1,889928008
37;M;25;balsa;0;10;0,088;137,7134957;2,110763441
37;M;25;balsa;m10;1;0,136;170,9275428;2,484072173
37;M;25;balsa;m10;2;0,12;148,1758619;2,174384135
37;M;25;balsa;m10;3;0,124;140,9503814;1,882213594
37;M;25;balsa;m10;4;0,112;148,6566861;1,830498693
37;M;25;balsa;m10;5;0,14;178,017478;1,654036174
37;M;25;balsa;m10;6;0,116;149,1999947;2,633629965
37;M;25;balsa;m10;7;0,096;149,1615658;1,641666689
37;M;25;balsa;m10;8;0,092;122,1771946;1,488704123
37;M;25;balsa;m10;9;0,092;134,3155402;1,841619666
37;M;25;balsa;m10;10;0,08;137,2834188;2,304740577
37;M;25;balsa;p10;1;0,1;147,6885838;2,040391525
37;M;25;balsa;p10;2;0,108;161,5207451;2,179096733
37;M;25;balsa;p10;3;0,096;145,6710605;1,944373489
37;M;25;balsa;p10;4;0,112;162,2504155;2,260038125
37;M;25;balsa;p10;5;0,088;148,7843124;2,20983311
37;M;25;balsa;p10;6;0,1;139,7040378;1,910843814
37;M;25;balsa;p10;7;0,092;153,9346984;1,949366355
37;M;25;balsa;p10;8;0,096;135,0456018;1,638914127
37;M;25;balsa;p10;9;0,104;157,3226782;2,331755934
37;M;25;balsa;p10;10;0,104;155,296251;2,251181568
37;M;50;alu;0;1;0,088;136,3231633;2,048210176
37;M;50;alu;0;2;0,092;135,5889239;1,897699449
37;M;50;alu;0;3;0,088;140,0302237;2,104792599
37;M;50;alu;0;4;0,116;166,8660044;2,101993707
37;M;50;alu;0;5;0,108;181,452418;2,580654624
37;M;50;alu;0;6;0,1;162,9230167;2,772024308
37;M;50;alu;0;7;0,112;170,2040917;2,676025021
37;M;50;alu;0;8;0,096;177,7173321;2,931842191
37;M;50;alu;0;9;0,088;158,9052337;2,293156389
37;M;50;alu;0;10;0,076;166,6807546;2,877521683
37;M;50;alu;m10;1;0,128;179,8152159;2,56567858
37;M;50;alu;m10;2;0,132;145,7626788;1,643744236
37;M;50;alu;m10;3;0,116;155,3039119;2,062263199
37;M;50;alu;m10;4;0,112;145,253061;1,916521524
37;M;50;alu;m10;5;0,172;168,5891362;1,842872327
37;M;50;alu;m10;6;0,128;157,5791665;1,869814318
37;M;50;alu;m10;7;0,136;149,007512;1,958167479
37;M;50;alu;m10;8;0,136;158,5425351;1,45437179
37;M;50;alu;m10;9;0,092;136,3161617;1,749376536
37;M;50;alu;m10;10;0,1;145,0758706;2,03003155
37;M;50;alu;p10;1;0,096;195,0458642;2,46146038
